order_id,order_date,promised_date,shipped_date,country,store_id,channel,sku_id,quantity,unit_price,status,cancellation_reason
ORD000765,2024-10-25,2024-10-26,2024-10-25,Malaysia,MY01,Boutique,SKU0089,1,3280,Shipped,
ORD000766,2024-09-25,2024-09-28,2024-09-27,Thailand,TH02,Omni,SKU0017,2,2721,Shipped,
ORD000767,2024-06-11,2024-06-12,,Singapore,SG01,Boutique,SKU0055,2,6320,Cancelled,Customer cancellation
ORD000768,2024-09-23,2024-09-24,2024-09-26,Vietnam,VN01,Boutique,SKU0080,1,1341,Shipped,
ORD000769,2024-02-23,2024-02-25,2024-02-25,Singapore,SG01,Boutique,SKU0071,3,1251,Shipped,
ORD000770,2024-09-12,2024-09-14,2024-09-12,Vietnam,VN01,Ecom,SKU0083,2,805,Shipped,
ORD000771,2024-03-13,2024-03-15,2024-03-14,Indonesia,ID02,Boutique,SKU0045,1,1601,Shipped,
ORD000772,2024-04-22,2024-04-24,2024-04-25,Malaysia,MY01,Omni,SKU0047,1,3621,Shipped,
ORD000773,2024-02-16,2024-02-17,2024-02-19,Vietnam,VN02,Boutique,SKU0075,2,2222,Shipped,
ORD000774,2024-02-27,2024-02-28,2024-02-28,Malaysia,MY02,Omni,SKU0096,3,5485,Shipped,
ORD000775,2024-02-29,2024-03-03,,Vietnam,VN01,Omni,SKU0027,1,1066,Cancelled,Customer cancellation
ORD000776,2024-01-01,2024-01-04,2024-01-01,Singapore,SG02,Boutique,SKU0065,1,1938,Shipped,
ORD000777,2024-12-19,2024-12-20,2024-12-20,Malaysia,MY02,Ecom,SKU0075,3,2222,Shipped,
ORD000778,2024-05-24,2024-05-28,2024-05-26,Thailand,TH01,Ecom,SKU0097,1,3861,Shipped,
ORD000779,2024-06-16,2024-06-18,2024-06-18,Vietnam,VN02,Ecom,SKU0078,2,1523,Shipped,
ORD000780,2024-10-19,2024-10-23,2024-10-20,Malaysia,MY01,Boutique,SKU0012,2,2938,Shipped,
ORD000781,2024-06-22,2024-06-24,2024-06-24,Vietnam,VN01,Boutique,SKU0045,1,1601,Shipped,
ORD000782,2024-08-18,2024-08-19,,Malaysia,MY01,Ecom,SKU0052,2,3221,Cancelled,Customer cancellation
ORD000783,2024-07-19,2024-07-21,2024-07-21,Malaysia,MY01,Boutique,SKU0097,1,3861,Shipped,
ORD000784,2024-03-08,2024-03-11,2024-03-09,Indonesia,ID02,Boutique,SKU0023,2,5902,Shipped,
ORD000785,2024-06-20,2024-06-21,2024-06-25,Vietnam,VN02,Boutique,SKU0001,2,1505,Shipped,
ORD000786,2024-10-29,2024-10-31,,Vietnam,VN02,Boutique,SKU0050,1,1317,Cancelled,Customer cancellation
ORD000787,2024-06-12,2024-06-14,2024-06-14,Indonesia,ID02,Ecom,SKU0008,1,3148,Shipped,
ORD000788,2024-09-08,2024-09-09,2024-09-08,Singapore,SG01,Boutique,SKU0005,1,3133,Shipped,
ORD000789,2024-12-24,2024-12-25,2024-12-25,Indonesia,ID01,Omni,SKU0081,1,1720,Shipped,
ORD000790,2024-11-08,2024-11-10,2024-11-09,Malaysia,MY01,Boutique,SKU0071,1,1251,Shipped,
ORD000791,2024-05-27,2024-05-29,2024-05-31,Vietnam,VN01,Boutique,SKU0041,1,1218,Shipped,
ORD000792,2024-12-04,2024-12-07,2024-12-05,Indonesia,ID02,Boutique,SKU0043,2,1125,Shipped,
ORD000793,2024-09-28,2024-09-29,2024-09-30,Indonesia,ID01,Boutique,SKU0075,2,2222,Shipped,
ORD000794,2024-12-16,2024-12-19,2024-12-16,Malaysia,MY01,Boutique,SKU0034,1,976,Shipped,
ORD000795,2024-12-02,2024-12-03,2024-12-04,Singapore,SG01,Boutique,SKU0019,3,3269,Shipped,
ORD000796,2024-11-23,2024-11-24,2024-11-25,Indonesia,ID02,Ecom,SKU0069,2,840,Shipped,
ORD000797,2024-10-25,2024-10-26,2024-10-25,Malaysia,MY01,Boutique,SKU0010,2,4038,Shipped,
ORD000798,2024-04-26,2024-04-27,2024-04-27,Singapore,SG01,Ecom,SKU0052,2,3221,Shipped,
ORD000799,2024-06-10,2024-06-14,2024-06-13,Indonesia,ID01,Omni,SKU0056,2,604,Shipped,
ORD000800,2024-09-20,2024-09-21,2024-09-22,Vietnam,VN01,Ecom,SKU0038,2,717,Shipped,
ORD000801,2024-02-17,2024-02-19,2024-02-19,Indonesia,ID01,Boutique,SKU0026,1,500,Shipped,
ORD000802,2024-11-23,2024-11-24,2024-11-24,Thailand,TH02,Boutique,SKU0029,2,2091,Shipped,
ORD000803,2024-03-29,2024-03-31,2024-03-31,Thailand,TH02,Ecom,SKU0071,1,1251,Shipped,
ORD000804,2024-01-05,2024-01-08,,Thailand,TH02,Ecom,SKU0012,1,2938,Cancelled,Address issue
ORD000805,2024-03-16,2024-03-17,2024-03-16,Thailand,TH02,Ecom,SKU0009,2,3675,Shipped,
ORD000806,2024-08-10,2024-08-14,2024-08-11,Thailand,TH01,Boutique,SKU0041,1,1218,Shipped,
ORD000807,2024-10-31,2024-11-01,2024-11-02,Singapore,SG02,Boutique,SKU0059,3,1074,Shipped,
ORD000808,2024-06-21,2024-06-24,2024-06-22,Singapore,SG01,Ecom,SKU0040,1,1562,Shipped,
ORD000809,2024-01-19,2024-01-20,2024-01-21,Indonesia,ID02,Boutique,SKU0084,1,2027,Shipped,
ORD000810,2024-04-02,2024-04-04,2024-04-05,Malaysia,MY02,Omni,SKU0050,2,1317,Shipped,
ORD000811,2024-10-19,2024-10-20,2024-10-20,Vietnam,VN02,Omni,SKU0012,2,2938,Shipped,
ORD000812,2024-08-07,2024-08-08,2024-08-08,Malaysia,MY01,Omni,SKU0025,3,3795,Shipped,
ORD000813,2024-08-16,2024-08-17,2024-08-18,Thailand,TH01,Boutique,SKU0004,2,3457,Shipped,
ORD000814,2024-10-30,2024-10-31,2024-10-30,Thailand,TH01,Boutique,SKU0087,1,1775,Shipped,
ORD000815,2024-12-11,2024-12-14,2024-12-12,Singapore,SG01,Omni,SKU0082,1,6080,Shipped,
ORD000816,2024-08-04,2024-08-05,2024-08-04,Vietnam,VN02,Ecom,SKU0005,2,3133,Shipped,
ORD000817,2024-01-31,2024-02-02,2024-01-31,Indonesia,ID02,Ecom,SKU0013,1,2065,Shipped,
ORD000818,2024-12-26,2024-12-28,2024-12-28,Singapore,SG01,Omni,SKU0025,1,3795,Shipped,
ORD000819,2024-08-24,2024-08-27,2024-08-25,Vietnam,VN02,Omni,SKU0039,2,1305,Shipped,
ORD000820,2024-05-17,2024-05-20,2024-05-19,Indonesia,ID02,Ecom,SKU0039,2,1305,Shipped,
ORD000821,2024-02-13,2024-02-15,2024-02-13,Malaysia,MY02,Ecom,SKU0084,3,2027,Shipped,
ORD000822,2024-02-22,2024-02-25,2024-02-22,Thailand,TH02,Boutique,SKU0095,2,632,Shipped,
ORD000823,2024-12-08,2024-12-09,2024-12-09,Thailand,TH01,Boutique,SKU0076,1,1328,Shipped,
ORD000824,2024-05-08,2024-05-09,2024-05-09,Vietnam,VN02,Boutique,SKU0039,3,1305,Shipped,
ORD000825,2024-08-13,2024-08-14,2024-08-15,Indonesia,ID01,Boutique,SKU0044,1,3020,Shipped,
ORD000826,2024-04-29,2024-05-01,2024-05-02,Indonesia,ID02,Ecom,SKU0077,3,3890,Shipped,
ORD000827,2024-04-27,2024-04-28,2024-04-28,Thailand,TH02,Boutique,SKU0073,2,2618,Shipped,
ORD000828,2024-05-01,2024-05-02,2024-05-03,Thailand,TH01,Ecom,SKU0065,1,1938,Shipped,
ORD000829,2024-11-05,2024-11-08,2024-11-07,Indonesia,ID01,Ecom,SKU0010,3,4038,Shipped,
ORD000830,2024-05-11,2024-05-13,2024-05-11,Thailand,TH02,Omni,SKU0036,2,6157,Shipped,
ORD000831,2024-04-27,2024-04-29,2024-04-28,Thailand,TH01,Boutique,SKU0022,2,1868,Shipped,
ORD000832,2024-12-14,2024-12-16,2024-12-18,Singapore,SG02,Omni,SKU0060,1,734,Shipped,
ORD000833,2024-03-03,2024-03-05,2024-03-04,Thailand,TH02,Omni,SKU0035,1,3306,Shipped,
ORD000834,2024-02-08,2024-02-12,2024-02-08,Vietnam,VN01,Ecom,SKU0014,3,2766,Shipped,
ORD000835,2024-04-19,2024-04-21,2024-04-21,Singapore,SG02,Ecom,SKU0068,2,2033,Shipped,
ORD000836,2024-02-02,2024-02-04,2024-02-02,Singapore,SG02,Ecom,SKU0087,3,1775,Shipped,
ORD000837,2024-01-11,2024-01-13,2024-01-12,Indonesia,ID02,Omni,SKU0039,1,1305,Shipped,
ORD000838,2024-10-16,2024-10-18,2024-10-18,Singapore,SG02,Boutique,SKU0062,1,471,Shipped,
ORD000839,2024-06-03,2024-06-05,2024-06-03,Indonesia,ID02,Boutique,SKU0019,1,3269,Shipped,
ORD000840,2024-05-20,2024-05-21,2024-05-21,Malaysia,MY01,Boutique,SKU0048,1,1643,Shipped,
ORD000841,2024-04-04,2024-04-06,2024-04-05,Thailand,TH02,Ecom,SKU0027,2,1066,Shipped,
ORD000842,2024-07-26,2024-07-27,2024-07-27,Thailand,TH01,Boutique,SKU0038,1,717,Shipped,
ORD000843,2024-10-12,2024-10-15,2024-10-15,Vietnam,VN02,Boutique,SKU0069,1,840,Shipped,
ORD000844,2024-03-02,2024-03-03,2024-03-07,Thailand,TH02,Boutique,SKU0082,2,6080,Shipped,
ORD000845,2024-08-01,2024-08-03,2024-08-04,Indonesia,ID01,Boutique,SKU0025,3,3795,Shipped,
ORD000846,2024-12-26,2024-12-27,2024-12-27,Singapore,SG02,Omni,SKU0061,3,1463,Shipped,
ORD000847,2024-12-12,2024-12-14,2024-12-15,Malaysia,MY01,Boutique,SKU0098,1,3399,Shipped,
ORD000848,2024-05-23,2024-05-24,2024-05-24,Malaysia,MY01,Boutique,SKU0068,1,2033,Shipped,
ORD000849,2024-08-25,2024-08-26,2024-08-26,Indonesia,ID01,Boutique,SKU0010,2,4038,Shipped,
ORD000850,2024-09-28,2024-10-02,2024-10-02,Malaysia,MY02,Boutique,SKU0013,2,2065,Shipped,
ORD000851,2024-07-26,2024-07-29,2024-07-28,Thailand,TH01,Ecom,SKU0090,1,3367,Shipped,
ORD000852,2024-03-29,2024-03-31,2024-03-31,Singapore,SG01,Boutique,SKU0016,2,1383,Shipped,
ORD000853,2024-09-14,2024-09-16,2024-09-16,Singapore,SG01,Omni,SKU0074,1,669,Shipped,
ORD000854,2024-08-17,2024-08-18,2024-08-20,Vietnam,VN01,Boutique,SKU0067,1,4695,Shipped,
ORD000855,2024-11-22,2024-11-23,2024-11-24,Indonesia,ID01,Ecom,SKU0055,3,6320,Shipped,
ORD000856,2024-07-26,2024-07-28,2024-07-29,Singapore,SG01,Omni,SKU0085,2,1663,Shipped,
ORD000857,2024-09-17,2024-09-20,2024-09-19,Singapore,SG02,Boutique,SKU0048,1,1643,Shipped,
ORD000858,2024-10-31,2024-11-01,2024-11-04,Malaysia,MY02,Ecom,SKU0073,1,2618,Shipped,
ORD000859,2024-10-21,2024-10-24,,Singapore,SG01,Boutique,SKU0100,1,3175,Cancelled,Customer cancellation
ORD000860,2024-06-29,2024-06-30,2024-06-30,Vietnam,VN02,Boutique,SKU0080,2,1341,Shipped,
ORD000861,2024-05-19,2024-05-23,2024-05-21,Singapore,SG02,Boutique,SKU0052,1,3221,Shipped,
ORD000862,2024-10-13,2024-10-16,,Indonesia,ID01,Ecom,SKU0099,2,2292,Cancelled,Customer cancellation
ORD000863,2024-04-20,2024-04-22,2024-04-23,Malaysia,MY01,Boutique,SKU0039,1,1305,Shipped,
ORD000864,2024-06-25,2024-06-26,2024-06-25,Malaysia,MY02,Omni,SKU0002,1,957,Shipped,
ORD000865,2024-02-24,2024-02-26,2024-02-25,Thailand,TH02,Omni,SKU0023,2,5902,Shipped,
ORD000866,2024-10-06,2024-10-09,2024-10-08,Singapore,SG02,Boutique,SKU0006,2,1521,Shipped,
ORD000867,2024-07-28,2024-07-31,2024-07-30,Thailand,TH02,Boutique,SKU0038,3,717,Shipped,
ORD000868,2024-01-05,2024-01-07,2024-01-05,Indonesia,ID02,Ecom,SKU0049,2,2144,Shipped,
ORD000869,2024-04-15,2024-04-19,2024-04-19,Singapore,SG01,Ecom,SKU0069,2,840,Shipped,
ORD000870,2024-09-03,2024-09-05,2024-09-03,Indonesia,ID02,Boutique,SKU0091,2,1033,Shipped,
ORD000871,2024-12-22,2024-12-23,2024-12-25,Singapore,SG01,Omni,SKU0099,3,2292,Shipped,
ORD000872,2024-06-28,2024-06-30,,Thailand,TH02,Boutique,SKU0074,1,669,Cancelled,No stock
ORD000873,2024-09-07,2024-09-09,2024-09-08,Malaysia,MY01,Ecom,SKU0069,1,840,Shipped,
ORD000874,2024-01-15,2024-01-17,2024-01-19,Indonesia,ID01,Boutique,SKU0059,1,1074,Shipped,
ORD000875,2024-07-07,2024-07-09,2024-07-07,Malaysia,MY01,Boutique,SKU0015,2,620,Shipped,
ORD000876,2024-06-05,2024-06-08,2024-06-08,Vietnam,VN01,Boutique,SKU0001,2,1505,Shipped,
ORD000877,2024-06-07,2024-06-09,2024-06-09,Indonesia,ID02,Boutique,SKU0090,2,3367,Shipped,
ORD000878,2024-04-17,2024-04-18,2024-04-19,Vietnam,VN01,Boutique,SKU0075,3,2222,Shipped,
ORD000879,2024-10-04,2024-10-06,2024-10-05,Vietnam,VN02,Boutique,SKU0094,2,1092,Shipped,
ORD000880,2024-02-05,2024-02-07,2024-02-05,Indonesia,ID01,Ecom,SKU0024,3,2435,Shipped,
ORD000881,2024-12-31,2025-01-01,2025-01-04,Vietnam,VN01,Boutique,SKU0021,2,1349,Shipped,
ORD000882,2024-10-26,2024-10-27,2024-10-26,Indonesia,ID02,Boutique,SKU0032,1,3080,Shipped,
ORD000883,2024-01-30,2024-02-01,2024-01-31,Vietnam,VN02,Boutique,SKU0035,3,3306,Shipped,
ORD000884,2024-10-25,2024-10-28,2024-10-26,Singapore,SG01,Boutique,SKU0071,1,1251,Shipped,
ORD000885,2024-12-29,2024-12-31,2024-12-31,Indonesia,ID01,Boutique,SKU0050,2,1317,Shipped,
ORD000886,2024-06-24,2024-06-26,2024-06-27,Singapore,SG02,Omni,SKU0092,3,4344,Shipped,
ORD000887,2024-08-11,2024-08-14,2024-08-12,Indonesia,ID01,Boutique,SKU0067,2,4695,Shipped,
ORD000888,2024-07-23,2024-07-24,2024-07-23,Vietnam,VN02,Boutique,SKU0037,1,1142,Shipped,
ORD000889,2024-09-25,2024-09-27,2024-09-27,Indonesia,ID02,Boutique,SKU0057,2,5270,Shipped,
ORD000890,2024-01-19,2024-01-21,2024-01-20,Singapore,SG02,Omni,SKU0008,2,3148,Shipped,
ORD000891,2024-07-05,2024-07-07,2024-07-08,Singapore,SG02,Boutique,SKU0009,2,3675,Shipped,
ORD000892,2024-09-04,2024-09-06,2024-09-06,Indonesia,ID01,Boutique,SKU0077,1,3890,Shipped,
ORD000893,2024-10-13,2024-10-15,2024-10-13,Malaysia,MY02,Ecom,SKU0006,3,1521,Shipped,
ORD000894,2024-06-07,2024-06-09,2024-06-08,Malaysia,MY02,Boutique,SKU0016,2,1383,Shipped,
ORD000895,2024-08-20,2024-08-22,2024-08-21,Vietnam,VN01,Boutique,SKU0011,1,1471,Shipped,
ORD000896,2024-03-20,2024-03-22,2024-03-21,Indonesia,ID01,Omni,SKU0057,2,5270,Shipped,
ORD000897,2024-06-21,2024-06-22,2024-06-26,Malaysia,MY02,Boutique,SKU0062,1,471,Shipped,
ORD000898,2024-03-23,2024-03-25,2024-03-24,Malaysia,MY01,Ecom,SKU0061,2,1463,Shipped,
ORD000899,2024-05-10,2024-05-13,2024-05-13,Singapore,SG02,Ecom,SKU0008,1,3148,Shipped,
ORD000900,2024-06-24,2024-06-26,2024-06-25,Malaysia,MY02,Omni,SKU0064,1,3999,Shipped,
ORD000901,2024-11-29,2024-12-01,2024-12-01,Indonesia,ID01,Boutique,SKU0019,1,3269,Shipped,
ORD000902,2024-06-27,2024-06-30,2024-06-30,Indonesia,ID02,Boutique,SKU0012,2,2938,Shipped,
ORD000903,2024-02-20,2024-02-23,,Malaysia,MY01,Ecom,SKU0049,1,2144,Cancelled,Payment failure
ORD000904,2024-01-27,2024-01-29,2024-01-28,Indonesia,ID02,Boutique,SKU0029,1,2091,Shipped,
ORD000905,2024-08-01,2024-08-02,2024-08-03,Thailand,TH02,Ecom,SKU0043,2,1125,Shipped,
ORD000906,2024-06-09,2024-06-10,2024-06-11,Vietnam,VN01,Ecom,SKU0052,3,3221,Shipped,
ORD000907,2024-02-16,2024-02-18,2024-02-17,Vietnam,VN01,Ecom,SKU0064,3,3999,Shipped,
ORD000908,2024-05-27,2024-05-28,2024-05-28,Thailand,TH02,Boutique,SKU0096,1,5485,Shipped,
ORD000909,2024-02-10,2024-02-12,2024-02-10,Malaysia,MY01,Ecom,SKU0027,2,1066,Shipped,
ORD000910,2024-07-14,2024-07-16,2024-07-14,Singapore,SG02,Ecom,SKU0061,1,1463,Shipped,
ORD000911,2024-11-15,2024-11-16,2024-11-16,Vietnam,VN02,Boutique,SKU0005,1,3133,Shipped,
ORD000912,2024-10-28,2024-10-30,2024-10-30,Thailand,TH02,Boutique,SKU0099,1,2292,Shipped,
ORD000913,2024-06-19,2024-06-20,2024-06-22,Singapore,SG01,Boutique,SKU0047,2,3621,Shipped,
ORD000914,2024-04-29,2024-04-30,2024-04-30,Malaysia,MY01,Boutique,SKU0075,2,2222,Shipped,
ORD000915,2024-01-03,2024-01-04,2024-01-03,Indonesia,ID02,Boutique,SKU0012,1,2938,Shipped,
ORD000916,2024-08-13,2024-08-15,2024-08-14,Vietnam,VN02,Boutique,SKU0017,1,2721,Shipped,
ORD000917,2024-05-22,2024-05-24,2024-05-23,Vietnam,VN02,Boutique,SKU0069,1,840,Shipped,
ORD000918,2024-12-23,2024-12-24,2024-12-24,Indonesia,ID01,Ecom,SKU0057,2,5270,Shipped,
ORD000919,2024-04-07,2024-04-08,2024-04-08,Vietnam,VN01,Ecom,SKU0072,2,1375,Shipped,
ORD000920,2024-12-12,2024-12-13,,Singapore,SG02,Ecom,SKU0062,1,471,Cancelled,No stock
ORD000921,2024-06-27,2024-06-28,2024-07-01,Malaysia,MY01,Boutique,SKU0063,3,2798,Shipped,
ORD000922,2024-11-29,2024-12-01,2024-11-30,Singapore,SG01,Boutique,SKU0039,3,1305,Shipped,
ORD000923,2024-10-08,2024-10-10,2024-10-11,Indonesia,ID01,Boutique,SKU0044,1,3020,Shipped,
ORD000924,2024-11-28,2024-11-30,2024-12-01,Vietnam,VN02,Boutique,SKU0020,2,3985,Shipped,
ORD000925,2024-04-04,2024-04-07,2024-04-06,Malaysia,MY02,Ecom,SKU0027,1,1066,Shipped,
ORD000926,2024-07-12,2024-07-14,2024-07-15,Singapore,SG01,Boutique,SKU0023,1,5902,Shipped,
ORD000927,2024-02-02,2024-02-03,2024-02-05,Singapore,SG02,Omni,SKU0073,3,2618,Shipped,
ORD000928,2024-10-22,2024-10-24,2024-10-24,Singapore,SG02,Ecom,SKU0070,2,1946,Shipped,
ORD000929,2024-11-16,2024-11-19,2024-11-16,Malaysia,MY02,Boutique,SKU0069,1,840,Shipped,
ORD000930,2024-05-22,2024-05-25,,Indonesia,ID02,Boutique,SKU0050,3,1317,Cancelled,No stock
ORD000931,2024-03-11,2024-03-14,2024-03-12,Indonesia,ID01,Boutique,SKU0067,2,4695,Shipped,
ORD000932,2024-07-07,2024-07-08,2024-07-08,Indonesia,ID02,Boutique,SKU0066,3,2912,Shipped,
ORD000933,2024-08-31,2024-09-02,2024-09-01,Singapore,SG01,Omni,SKU0047,1,3621,Shipped,
ORD000934,2024-08-30,2024-09-01,2024-08-30,Singapore,SG01,Boutique,SKU0022,2,1868,Shipped,
ORD000935,2024-06-12,2024-06-14,2024-06-13,Thailand,TH02,Boutique,SKU0021,3,1349,Shipped,
ORD000936,2024-12-07,2024-12-10,2024-12-09,Thailand,TH02,Boutique,SKU0074,2,669,Shipped,
ORD000937,2024-07-13,2024-07-14,2024-07-13,Indonesia,ID01,Boutique,SKU0043,1,1125,Shipped,
ORD000938,2024-04-21,2024-04-22,,Malaysia,MY02,Boutique,SKU0065,1,1938,Cancelled,Payment failure
ORD000939,2024-10-04,2024-10-06,2024-10-07,Vietnam,VN01,Ecom,SKU0020,3,3985,Shipped,
ORD000940,2024-10-07,2024-10-11,2024-10-09,Singapore,SG01,Boutique,SKU0086,2,1940,Shipped,
ORD000941,2024-07-10,2024-07-12,2024-07-11,Indonesia,ID02,Boutique,SKU0002,1,957,Shipped,
ORD000942,2024-03-13,2024-03-15,2024-03-15,Singapore,SG01,Ecom,SKU0046,1,4751,Shipped,
ORD000943,2024-11-14,2024-11-16,2024-11-15,Malaysia,MY01,Boutique,SKU0018,1,6218,Shipped,
ORD000944,2024-10-23,2024-10-26,2024-10-24,Indonesia,ID01,Boutique,SKU0010,2,4038,Shipped,
ORD000945,2024-07-22,2024-07-23,2024-07-24,Indonesia,ID01,Boutique,SKU0015,1,620,Shipped,
ORD000946,2024-03-23,2024-03-25,2024-03-24,Malaysia,MY01,Boutique,SKU0091,1,1033,Shipped,
ORD000947,2024-05-04,2024-05-05,2024-05-07,Singapore,SG02,Omni,SKU0003,2,5787,Shipped,
ORD000948,2024-05-24,2024-05-26,2024-05-25,Indonesia,ID02,Omni,SKU0057,1,5270,Shipped,
ORD000949,2024-09-08,2024-09-09,,Thailand,TH01,Omni,SKU0050,3,1317,Cancelled,No stock
ORD000950,2024-09-21,2024-09-23,,Malaysia,MY02,Boutique,SKU0045,2,1601,Cancelled,No stock
ORD000951,2024-08-03,2024-08-06,2024-08-03,Thailand,TH02,Boutique,SKU0026,1,500,Shipped,
ORD000952,2024-12-29,2024-12-31,2025-01-01,Singapore,SG01,Ecom,SKU0050,1,1317,Shipped,
ORD000953,2024-08-02,2024-08-03,2024-08-05,Malaysia,MY02,Boutique,SKU0070,1,1946,Shipped,
ORD000954,2024-10-24,2024-10-26,2024-10-24,Singapore,SG01,Boutique,SKU0031,3,5332,Shipped,
ORD000955,2024-11-05,2024-11-07,2024-11-07,Indonesia,ID01,Ecom,SKU0001,3,1505,Shipped,
ORD000956,2024-11-10,2024-11-13,2024-11-12,Indonesia,ID02,Boutique,SKU0066,2,2912,Shipped,
ORD000957,2024-10-04,2024-10-05,2024-10-07,Thailand,TH01,Boutique,SKU0042,1,3121,Shipped,
ORD000958,2024-03-12,2024-03-14,2024-03-14,Indonesia,ID02,Ecom,SKU0015,1,620,Shipped,
ORD000959,2024-03-17,2024-03-18,2024-03-21,Thailand,TH01,Boutique,SKU0073,3,2618,Shipped,
ORD000960,2024-05-19,2024-05-20,2024-05-21,Vietnam,VN02,Boutique,SKU0076,2,1328,Shipped,
ORD000961,2024-10-12,2024-10-13,2024-10-15,Indonesia,ID01,Ecom,SKU0045,2,1601,Shipped,
ORD000962,2024-04-18,2024-04-20,2024-04-21,Singapore,SG01,Boutique,SKU0076,3,1328,Shipped,
ORD000963,2024-11-14,2024-11-15,,Vietnam,VN02,Boutique,SKU0015,1,620,Cancelled,Customer cancellation
ORD000964,2024-01-04,2024-01-06,2024-01-05,Malaysia,MY01,Omni,SKU0060,1,734,Shipped,
ORD000965,2024-06-30,2024-07-03,2024-07-02,Singapore,SG01,Omni,SKU0060,2,734,Shipped,
ORD000966,2024-07-28,2024-07-30,2024-07-28,Vietnam,VN01,Ecom,SKU0081,3,1720,Shipped,
ORD000967,2024-05-22,2024-05-23,2024-05-25,Vietnam,VN02,Omni,SKU0036,1,6157,Shipped,
ORD000968,2024-12-23,2024-12-25,2024-12-23,Malaysia,MY02,Ecom,SKU0090,2,3367,Shipped,
ORD000969,2024-05-09,2024-05-11,2024-05-10,Vietnam,VN02,Boutique,SKU0086,1,1940,Shipped,
ORD000970,2024-12-15,2024-12-16,2024-12-16,Thailand,TH02,Ecom,SKU0037,1,1142,Shipped,
ORD000971,2024-10-02,2024-10-03,2024-10-02,Malaysia,MY02,Omni,SKU0027,1,1066,Shipped,
ORD000972,2024-09-15,2024-09-17,2024-09-17,Singapore,SG02,Boutique,SKU0035,3,3306,Shipped,
ORD000973,2024-11-18,2024-11-20,2024-11-20,Thailand,TH01,Ecom,SKU0002,2,957,Shipped,
ORD000974,2024-07-15,2024-07-16,2024-07-18,Indonesia,ID02,Boutique,SKU0072,3,1375,Shipped,
ORD000975,2024-06-13,2024-06-15,2024-06-17,Malaysia,MY02,Omni,SKU0092,3,4344,Shipped,
ORD000976,2024-02-04,2024-02-05,2024-02-07,Malaysia,MY01,Boutique,SKU0068,1,2033,Shipped,
ORD000977,2024-05-24,2024-05-25,2024-05-25,Vietnam,VN02,Omni,SKU0075,2,2222,Shipped,
ORD000978,2024-01-28,2024-01-31,2024-01-30,Singapore,SG02,Boutique,SKU0016,1,1383,Shipped,
ORD000979,2024-09-26,2024-09-29,2024-09-26,Thailand,TH02,Omni,SKU0024,1,2435,Shipped,
ORD000980,2024-08-18,2024-08-21,,Singapore,SG02,Boutique,SKU0096,3,5485,Cancelled,Payment failure
ORD000981,2024-02-02,2024-02-03,2024-02-02,Malaysia,MY01,Boutique,SKU0026,2,500,Shipped,
ORD000982,2024-08-01,2024-08-05,2024-08-01,Vietnam,VN02,Ecom,SKU0053,2,1846,Shipped,
ORD000983,2024-11-20,2024-11-21,2024-11-22,Vietnam,VN02,Boutique,SKU0009,1,3675,Shipped,
ORD000984,2024-11-14,2024-11-16,2024-11-17,Vietnam,VN02,Boutique,SKU0040,1,1562,Shipped,
ORD000985,2024-11-20,2024-11-23,2024-11-21,Vietnam,VN01,Boutique,SKU0088,1,1982,Shipped,
ORD000986,2024-08-28,2024-08-30,2024-08-29,Vietnam,VN02,Boutique,SKU0012,3,2938,Shipped,
ORD000987,2024-12-01,2024-12-02,2024-12-02,Malaysia,MY01,Boutique,SKU0018,1,6218,Shipped,
ORD000988,2024-11-16,2024-11-19,2024-11-21,Vietnam,VN02,Ecom,SKU0098,1,3399,Shipped,
ORD000989,2024-12-27,2024-12-29,2024-12-27,Malaysia,MY02,Boutique,SKU0100,1,3175,Shipped,
ORD000990,2024-08-14,2024-08-16,2024-08-16,Vietnam,VN02,Boutique,SKU0067,1,4695,Shipped,
ORD000991,2024-01-11,2024-01-12,2024-01-13,Singapore,SG02,Boutique,SKU0087,2,1775,Shipped,
ORD000992,2024-09-23,2024-09-25,2024-09-24,Singapore,SG02,Boutique,SKU0055,1,6320,Shipped,
ORD000993,2024-05-20,2024-05-22,2024-05-23,Thailand,TH01,Boutique,SKU0019,2,3269,Shipped,
ORD000994,2024-05-11,2024-05-13,2024-05-12,Malaysia,MY01,Ecom,SKU0099,1,2292,Shipped,
ORD000995,2024-07-09,2024-07-10,2024-07-13,Malaysia,MY02,Ecom,SKU0056,1,604,Shipped,
ORD000996,2024-01-23,2024-01-24,2024-01-27,Vietnam,VN01,Ecom,SKU0050,2,1317,Shipped,
ORD000997,2024-09-10,2024-09-13,2024-09-12,Malaysia,MY02,Ecom,SKU0045,1,1601,Shipped,
ORD000998,2024-05-01,2024-05-02,2024-05-01,Vietnam,VN02,Boutique,SKU0051,2,5193,Shipped,
ORD000999,2024-11-11,2024-11-12,2024-11-14,Indonesia,ID01,Ecom,SKU0097,2,3861,Shipped,
ORD001000,2024-10-24,2024-10-26,2024-10-28,Vietnam,VN01,Boutique,SKU0027,2,1066,Shipped,
ORD001001,2024-06-17,2024-06-19,2024-06-19,Malaysia,MY02,Ecom,SKU0084,3,2027,Shipped,
ORD001002,2024-12-12,2024-12-14,2024-12-14,Malaysia,MY02,Boutique,SKU0023,2,5902,Shipped,
ORD001003,2024-03-25,2024-03-27,2024-03-30,Indonesia,ID01,Boutique,SKU0052,1,3221,Shipped,
